,0
2998,90
2999,76
3000,90
3001,90
3002,90
3003,90
3004,90
3005,90
3006,86
3007,82
3008,90
3009,90
3010,90
3011,90
3012,90
3013,90
3014,90
3015,90
3016,90
3017,90
3018,90
3019,82
3020,90
3021,90
3022,90
3023,90
3024,90
3025,90
3026,90
3027,90
3028,90
3029,90
3030,87
3031,104
3032,118
3033,121
3034,121
3035,98
3036,113
3037,89
3038,112
3039,109
3040,112
3041,112
3042,112
3043,112
3044,112
3045,108
3046,107
3047,108
3048,108
3049,108
3050,108
3051,108
3052,108
3053,106
3054,108
3055,108
3056,108
3057,108
3058,108
3059,108
3060,108
3061,108
3062,108
3063,107
3064,105
3065,108
3066,108
3067,108
3068,103
3069,87
3070,83
3071,108
3072,108
3073,103
3074,100
3075,97
3076,108
3077,87
3078,92
3079,106
3080,108
3081,108
3082,108
3083,108
3084,108
3085,98
3086,108
3087,108
3088,100
3089,71
3090,108
3091,75
3092,108
3093,99
3094,102
3095,108
3096,87
3097,108
3098,101
3099,90
3100,108
3101,99
3102,108
3103,108
3104,108
3105,108
3106,108
3107,108
3108,108
3109,108
3110,108
3111,108
3112,108
3113,108
3114,107
3115,108
3116,108
3117,108
3118,108
3119,108
3120,108
3121,108
3122,108
3123,108
3124,87
3125,108
3126,108
3127,108
3128,108
3129,108
3130,108
3131,95
3132,97
3133,108
3134,108
3135,108
3136,108
3137,103
3138,104
3139,108
3140,108
3141,108
3142,108
3143,97
3144,96
3145,82
3146,100
3147,84
3148,108
3149,90
3150,103
3151,76
3152,108
3153,108
3154,98
3155,83
3156,108
3157,108
3158,108
3159,108
3160,100
3161,108
3162,107
3163,108
3164,90
3165,108
3166,108
3167,108
3168,101
3169,99
3170,90
3171,108
3172,95
3173,90
3174,108
3175,93
3176,84
3177,108
3178,101
3179,104
3180,108
3181,108
3182,90
3183,108
3184,108
3185,108
3186,93
3187,108
3188,108
3189,104
3190,86
3191,82
3192,108
3193,108
3194,97
3195,108
3196,99
3197,108
3198,108
3199,108
3200,108
3201,108
3202,108
3203,108
3204,108
3205,108
3206,108
3207,108
3208,108
3209,108
3210,108
3211,82
3212,108
3213,108
3214,108
3215,108
3216,108
3217,108
3218,108
3219,108
3220,108
3221,108
3222,87
3223,108
3224,96
3225,97
3226,108
3227,108
3228,108
3229,108
3230,108
3231,82
3232,104
3233,108
3234,82
3235,93
3236,108
3237,83
3238,108
3239,110
3240,92
3241,112
3242,112
3243,101
3244,90
3245,112
3246,112
3247,112
3248,98
3249,109
3250,87
3251,97
3252,112
3253,89
3254,112
3255,109
3256,112
3257,112
3258,112
3259,112
3260,111
3261,112
3262,112
3263,103
3264,112
3265,88
3266,112
3267,112
3268,96
3269,112
3270,112
3271,112
3272,99
3273,79
3274,111
3275,112
3276,112
3277,105
3278,94
3279,100
3280,79
3281,98
3282,112
3283,112
3284,112
3285,112
3286,108
3287,89
3288,112
3289,109
3290,109
3291,105
3292,89
3293,112
3294,111
3295,112
3296,94
3297,95
3298,107
3299,112
3300,98
3301,93
3302,102
3303,107
3304,107
3305,150
3306,149
3307,126
3308,100
3309,124
3310,121
3311,113
3312,190
3313,90
3314,100
3315,71
3316,113
3317,75
3318,190
3319,99
3320,102
3321,110
3322,87
3323,190
3324,101
3325,90
3326,160
3327,99
3328,132
3329,113
3330,121
3331,155
3332,117
3333,177
3334,117
3335,187
3336,114
3337,133
3338,126
3339,107
3340,123
3341,139
3342,120
3343,119
3344,158
3345,123
3346,146
3347,123
3348,161
3349,87
3350,190
3351,121
3352,128
3353,146
3354,108
3355,112
3356,95
3357,97
3358,127
3359,127
3360,113
3361,123
3362,103
3363,104
3364,145
3365,123
3366,133
3367,111
3368,97
3369,96
3370,82
3371,100
3372,84
3373,187
3374,107
3375,107
3376,124
3377,103
3378,83
3379,124
3380,124
3381,100
3382,124
3383,121
3384,87
3385,96
3386,113
3387,124
3388,90
3389,100
3390,71
3391,113
3392,75
3393,124
3394,99
3395,102
3396,110
3397,87
3398,124
3399,101
3400,90
3401,124
3402,99
3403,124
3404,113
3405,121
3406,124
3407,117
3408,124
3409,117
3410,124
3411,114
3412,124
3413,124
3414,107
3415,123
3416,124
3417,120
3418,119
3419,124
3420,123
3421,124
3422,123
3423,124
3424,87
3425,124
3426,121
3427,124
3428,124
3429,108
3430,112
3431,95
3432,97
3433,124
3434,124
3435,113
3436,123
3437,103
3438,104
3439,124
3440,123
3441,124
3442,111
3443,97
3444,96
3445,82
3446,100
3447,84
3448,124
3449,76
3450,124
3451,124
3452,104
3453,86
3454,82
3455,124
3456,124
3457,97
3458,124
3459,99
3460,124
3461,111
3462,110
3463,104
3464,111
3465,111
3466,111
3467,103
3468,111
3469,111
3470,80
3471,111
3472,110
3473,111
3474,111
3475,111
3476,100
3477,111
3478,111
3479,102
3480,111
3481,90
3482,111
3483,111
3484,111
3485,111
3486,103
3487,110
3488,98
3489,83
3490,111
3491,111
3492,111
3493,108
3494,100
3495,111
3496,107
3497,110
3498,90
3499,111
3500,111
3501,111
3502,101
3503,99
3504,90
3505,104
3506,104
3507,104
3508,104
3509,104
3510,104
3511,104
3512,104
3513,104
3514,104
3515,103
3516,104
3517,104
3518,91
3519,87
3520,97
3521,104
3522,87
3523,92
3524,104
3525,104
3526,104
3527,104
3528,104
3529,100
3530,104
3531,98
3532,104
3533,104
3534,100
3535,71
3536,104
3537,75
3538,104
3539,99
3540,102
3541,104
3542,87
3543,104
3544,101
3545,90
3546,104
3547,99
3548,104
3549,104
3550,104
3551,104
3552,104
3553,104
3554,104
3555,104
3556,104
3557,104
3558,104
3559,104
3560,104
3561,104
3562,104
3563,104
3564,104
3565,104
3566,104
3567,104
3568,104
3569,104
3570,87
3571,104
3572,104
3573,104
3574,104
3575,104
3576,104
3577,95
3578,97
3579,104
3580,104
3581,90
3582,104
3583,104
3584,104
3585,90
3586,104
3587,104
3588,104
3589,101
3590,99
3591,90
3592,104
3593,95
3594,90
3595,104
3596,93
3597,84
3598,104
3599,101
3600,104
3601,104
3602,104
3603,90
3604,104
3605,104
3606,104
3607,104
3608,104
3609,104
3610,104
3611,87
3612,104
3613,114
3614,107
3615,114
3616,114
3617,114
3618,114
3619,114
3620,114
3621,106
3622,114
3623,114
3624,114
3625,111
3626,114
3627,114
3628,110
3629,114
3630,114
3631,107
3632,105
3633,114
3634,114
3635,114
3636,100
3637,114
3638,87
3639,102
3640,113
3641,91
3642,87
3643,97
3644,114
3645,87
3646,92
3647,106
3648,114
3649,114
3650,114
3651,112
3652,100
3653,114
3654,98
3655,113
3656,109
3657,100
3658,71
3659,113
3660,75
3661,114
3662,99
3663,102
3664,110
3665,87
3666,114
3667,101
3668,90
3669,114
3670,99
3671,114
3672,113
3673,114
3674,114
3675,114
3676,114
3677,114
3678,111
3679,114
3680,107
3681,114
3682,114
3683,114
3684,114
3685,114
3686,114
3687,114
3688,108
3689,112
3690,114
3691,114
3692,76
3693,114
3694,114
3695,112
3696,114
3697,114
3698,114
3699,114
3700,114
3701,112
3702,112
3703,114
3704,112
3705,82
3706,114
3707,114
3708,114
3709,114
3710,111
3711,82
3712,104
3713,114
3714,82
3715,93
3716,114
3717,83
3718,114
3719,107
3720,107
3721,107
3722,107
3723,107
3724,107
3725,107
3726,107
3727,106
3728,107
3729,107
3730,107
3731,107
3732,107
3733,107
3734,107
3735,107
3736,107
3737,107
3738,105
3739,107
3740,107
3741,100
3742,107
3743,87
3744,102
3745,107
3746,91
3747,87
3748,97
3749,107
3750,87
3751,92
3752,106
3753,107
3754,107
3755,107
3756,107
3757,100
3758,107
3759,98
3760,107
3761,107
3762,100
3763,71
3764,107
3765,75
3766,107
3767,102
3768,87
3769,107
3770,101
3771,107
3772,107
3773,107
3774,107
3775,107
3776,107
3777,107
3778,107
3779,107
3780,107
3781,107
3782,107
3783,107
3784,107
3785,107
3786,107
3787,107
3788,107
3789,107
3790,107
3791,90
3792,76
3793,107
3794,107
3795,107
3796,107
3797,107
3798,107
3799,107
3800,107
3801,107
3802,107
3803,107
3804,107
3805,107
3806,82
3807,107
3808,107
3809,107
3810,107
3811,107
3812,107
3813,107
3814,107
3815,107
3816,107
3817,87
3818,107
3819,96
3820,97
3821,107
3822,107
3823,107
3824,107
3825,107
3826,82
3827,104
3828,107
3829,82
3830,93
3831,107
3832,107
3833,118
3834,111
3835,118
3836,108
3837,118
3838,118
3839,112
3840,112
3841,112
3842,93
3843,93
3844,93
3845,93
3846,93
3847,93
3848,93
3849,93
3850,93
3851,93
3852,93
3853,93
3854,93
3855,93
3856,93
3857,93
3858,93
3859,93
3860,93
3861,93
3862,93
3863,93
3864,93
3865,93
3866,93
3867,93
3868,87
3869,93
3870,93
3871,87
3872,93
3873,93
3874,87
3875,93
3876,93
3877,93
3878,93
3879,93
3880,93
3881,93
3882,93
3883,93
3884,93
3885,93
3886,93
3887,75
3888,93
3889,93
3890,93
3891,93
3892,87
3893,93
3894,93
3895,90
3896,93
3897,93
3898,93
3899,93
3900,93
3901,93
3902,93
3903,93
3904,93
3905,93
3906,93
3907,93
3908,93
3909,93
3910,93
3911,93
3912,93
3913,93
3914,93
3915,93
3916,93
3917,93
3918,93
3919,87
3920,93
3921,93
3922,93
3923,93
3924,93
3925,93
3926,93
3927,93
3928,93
3929,93
3930,93
3931,93
3932,93
3933,93
3934,93
3935,93
3936,93
3937,93
3938,93
3939,93
3940,82
3941,93
3942,84
3943,93
3944,90
3945,93
3946,76
3947,93
3948,90
3949,93
3950,93
3951,90
3952,93
3953,93
3954,84
3955,93
3956,93
3957,93
3958,93
3959,93
3960,90
3961,93
3962,93
3963,93
3964,93
3965,93
3966,93
3967,93
3968,93
3969,93
3970,93
3971,93
3972,93
3973,93
3974,93
3975,93
3976,93
3977,93
3978,93
3979,82
3980,93
3981,93
3982,93
3983,93
3984,93
3985,93
3986,93
3987,93
3988,93
3989,93
3990,82
3991,93
3992,93
3993,82
3994,93
3995,93
3996,83
3997,90
3998,93
3999,108
4000,112
4001,107
4002,96
4003,112
4004,112
4005,83
4006,111
4007,114
4008,99
4009,99
4010,99
4011,99
4012,99
4013,99
4014,94
4015,99
4016,79
4017,98
4018,99
4019,99
4020,99
4021,99
4022,99
4023,89
4024,99
4025,99
4026,99
4027,99
4028,89
4029,99
4030,99
4031,99
4032,94
4033,95
4034,99
4035,99
4036,98
4037,93
4038,99
4039,87
4040,99
4041,86
4042,103
4043,103
4044,103
4045,105
4046,106
4047,103
4048,103
4049,95
4050,103
4051,103
4052,103
4053,115
4054,101
4055,84
4056,133
4057,101
4058,103
4059,87
4060,97
4061,97
4062,108
4063,109
4064,94
4065,112
4066,112
4067,112
4068,112
4069,112
4070,98
4071,98
4072,98
4073,98
4074,98
4075,98
4076,87
4077,97
4078,98
4079,126
4080,107
4081,124
4082,126
4083,106
4084,126
4085,111
4086,110
4087,126
4088,107
4089,126
4090,126
4091,103
4092,87
4093,121
4094,126
4095,103
4096,100
4097,124
4098,93
4099,121
4100,97
4101,124
4102,126
4103,126
4104,112
4105,100
4106,126
4107,98
4108,113
4109,109
4110,100
4111,71
4112,113
4113,75
4114,126
4115,99
4116,102
4117,110
4118,87
4119,126
4120,101
4121,90
4122,126
4123,99
4124,126
4125,113
4126,121
4127,126
4128,117
4129,126
4130,117
4131,126
4132,111
4133,114
4134,126
4135,126
4136,107
4137,123
4138,126
4139,120
4140,119
4141,126
4142,123
4143,126
4144,123
4145,126
4146,87
4147,126
4148,121
4149,126
4150,126
4151,108
4152,112
4153,95
4154,97
4155,126
4156,126
4157,113
4158,123
4159,103
4160,104
4161,126
4162,123
4163,126
4164,111
4165,97
4166,96
4167,82
4168,100
4169,84
4170,126
4171,90
4172,103
4173,76
4174,117
4175,110
4176,98
4177,83
4178,113
4179,107
4180,110
4181,90
4182,113
4183,113
4184,124
4185,101
4186,99
4187,90
4188,124
4189,95
4190,90
4191,109
4192,93
4193,84
4194,126
4195,101
4196,104
4197,111
4198,126
4199,90
4200,126
4201,119
4202,126
4203,126
4204,112
4205,112
4206,126
4207,112
4208,82
4209,124
4210,126
4211,116
4212,124
4213,120
4214,126
4215,108
4216,118
4217,121
4218,121
4219,98
4220,113
4221,89
4222,112
4223,109
4224,112
4225,112
4226,112
4227,112
4228,111
4229,107
4230,107
4231,107
4232,107
4233,106
4234,107
4235,107
4236,107
4237,107
4238,107
4239,107
4240,107
4241,103
4242,107
4243,107
4244,91
4245,87
4246,97
4247,107
4248,87
4249,92
4250,106
4251,107
4252,107
4253,107
4254,107
4255,100
4256,107
4257,98
4258,107
4259,107
4260,100
4261,71
4262,107
4263,75
4264,107
4265,99
4266,102
4267,107
4268,87
4269,107
4270,101
4271,90
4272,107
4273,99
4274,107
4275,107
4276,107
4277,107
4278,107
4279,107
4280,107
4281,107
4282,107
4283,107
4284,107
4285,107
4286,107
4287,107
4288,107
4289,107
4290,107
4291,107
4292,107
4293,107
4294,107
4295,107
4296,87
4297,107
4298,107
4299,107
4300,107
4301,107
4302,107
4303,95
4304,97
4305,107
4306,107
4307,107
4308,107
4309,103
4310,104
4311,107
4312,107
4313,107
4314,107
4315,97
4316,96
4317,82
4318,100
4319,84
4320,107
4321,90
4322,103
4323,76
4324,107
4325,107
4326,98
4327,83
4328,107
4329,107
4330,100
4331,107
4332,107
4333,107
4334,90
4335,107
4336,107
4337,107
4338,101
4339,99
4340,90
4341,107
4342,95
4343,90
4344,107
4345,93
4346,84
4347,107
4348,101
4349,104
4350,107
4351,107
4352,90
4353,107
4354,107
4355,107
4356,107
4357,107
4358,107
4359,107
4360,107
4361,107
4362,107
4363,107
4364,107
4365,82
4366,107
4367,107
4368,117
4369,106
4370,94
4371,104
4372,121
4373,121
4374,98
4375,113
4376,89
4377,112
4378,109
4379,112
4380,112
4381,112
4382,128
4383,111
4384,107
4385,129
4386,150
4387,100
4388,127
4389,87
4390,102
4391,113
4392,91
4393,87
4394,97
4395,122
4396,87
4397,92
4398,106
4399,124
4400,127
4401,170
4402,112
4403,100
4404,130
4405,98
4406,113
4407,109
4408,100
4409,71
4410,113
4411,75
4412,177
4413,99
4414,102
4415,110
4416,87
4417,177
4418,101
4419,90
4420,160
4421,99
4422,132
4423,113
4424,121
4425,155
4426,117
4427,177
4428,117
4429,177
4430,111
4431,114
4432,133
4433,126
4434,107
4435,123
4436,139
4437,120
4438,123
4439,123
4440,161
4441,87
4442,177
4443,121
4444,108
4445,112
4446,97
4447,107
4448,110
4449,90
4450,113
4451,113
4452,124
4453,101
4454,99
4455,90
4456,124
4457,95
4458,90
4459,109
4460,93
4461,84
4462,177
4463,101
4464,104
4465,111
4466,177
4467,90
4468,164
4469,171
4470,167
4471,93
4472,110
4473,112
4474,112
4475,124
4476,107
4477,124
4478,124
4479,124
4480,124
4481,124
4482,124
4483,106
4484,124
4485,124
4486,111
4487,124
4488,124
4489,110
4490,124
4491,107
4492,105
4493,124
4494,115
4495,124
4496,100
4497,124
4498,87
4499,102
4500,113
4501,91
4502,87
4503,122
4504,87
4505,92
4506,106
4507,124
4508,124
4509,124
4510,112
4511,100
4512,124
4513,98
4514,113
4515,109
4516,100
4517,71
4518,113
4519,75
4520,124
4521,99
4522,102
4523,110
4524,87
4525,124
4526,101
4527,90
4528,124
4529,99
4530,124
4531,113
4532,121
4533,124
4534,117
4535,124
4536,117
4537,124
4538,111
4539,114
4540,124
4541,124
4542,107
4543,123
4544,124
4545,120
4546,119
4547,124
4548,123
4549,124
4550,123
4551,124
4552,87
4553,124
4554,121
4555,124
4556,124
4557,108
4558,112
4559,95
4560,97
4561,124
4562,124
4563,113
4564,123
4565,103
4566,104
4567,124
4568,123
4569,124
4570,111
4571,97
4572,96
4573,82
4574,100
4575,84
4576,124
4577,90
4578,103
4579,76
4580,117
4581,110
4582,98
4583,83
4584,124
4585,111
4586,113
4587,108
4588,100
4589,113
4590,107
4591,110
4592,90
4593,113
4594,113
4595,124
4596,101
4597,99
4598,90
4599,124
4600,95
4601,90
4602,109
4603,93
4604,84
4605,124
4606,101
4607,104
4608,111
4609,124
4610,90
4611,124
4612,124
4613,124
4614,93
4615,124
4616,124
4617,104
4618,86
4619,82
4620,124
4621,124
4622,97
4623,124
4624,99
4625,124
4626,116
4627,124
4628,124
4629,112
4630,124
4631,124
4632,119
4633,124
4634,124
4635,112
4636,112
4637,124
4638,112
4639,82
4640,124
4641,124
4642,116
4643,124
4644,120
4645,124
4646,116
4647,111
4648,116
4649,114
4650,87
4651,110
4652,96
4653,97
4654,124
4655,123
4656,124
4657,124
4658,111
4659,82
4660,104
4661,124
4662,82
4663,93
4664,124
4665,83
4666,90
4667,124
4668,101
4669,79
4670,101
4671,101
4672,101
4673,101
4674,101
4675,100
4676,79
4677,98
4678,101
4679,101
4680,101
4681,101
4682,101
4683,89
4684,101
4685,101
4686,101
4687,101
4688,89
4689,101
4690,101
4691,101
4692,94
4693,101
4694,101
4695,98
4696,93
4697,101
4698,100
4699,108
4700,112
4701,101
4702,90
4703,118
4704,122
4705,98
4706,120
4707,93
4708,123
4709,89
4710,112
4711,109
4712,112
4713,112
4714,112
4715,112
4716,111
4717,112
4718,112
4719,103
4720,112
4721,88
4722,112
4723,112
4724,96
4725,112
4726,112
4727,107
4728,123
4729,111
4730,123
4731,123
4732,110
4733,123
4734,123
4735,100
4736,87
4737,102
4738,113
4739,91
4740,87
4741,97
4742,122
4743,87
4744,92
4745,106
4746,123
4747,123
4748,123
4749,112
4750,100
4751,123
4752,98
4753,113
4754,109
4755,100
4756,71
4757,113
4758,75
4759,123
4760,99
4761,102
4762,110
4763,87
4764,123
4765,101
4766,90
4767,123
4768,99
4769,123
4770,113
4771,121
4772,123
4773,117
4774,123
4775,117
4776,123
4777,111
4778,114
4779,123
4780,123
4781,107
4782,123
4783,123
4784,120
4785,119
4786,123
4787,123
4788,123
4789,123
4790,123
4791,87
4792,123
4793,121
4794,123
4795,123
4796,108
4797,112
4798,95
4799,97
4800,123
4801,123
4802,113
4803,123
4804,104
4805,123
4806,123
4807,97
4808,96
4809,82
4810,100
4811,84
4812,123
4813,90
4814,103
4815,76
4816,117
4817,110
4818,98
4819,83
4820,123
4821,111
4822,113
4823,108
4824,100
4825,113
4826,107
4827,110
4828,90
4829,113
4830,113
4831,123
4832,111
4833,123
4834,90
4835,123
4836,123
4837,123
4838,93
4839,123
4840,123
4841,104
4842,86
4843,82
4844,123
4845,123
4846,116
4847,123
4848,123
4849,110
4850,96
4851,97
4852,83
4853,90
4854,107
4855,101
4856,107
4857,107
4858,81
4859,98
4860,107
4861,89
4862,107
4863,107
4864,107
4865,107
4866,107
4867,107
4868,107
4869,107
4870,107
4871,103
4872,107
4873,107
4874,86
4875,73
4876,100
4877,111
4878,110
4879,111
4880,110
4881,75
4882,111
4883,95
4884,107
4885,98
4886,93
4887,102
4888,107
4889,107
4890,112
4891,112
4892,112
4893,100
4894,112
4895,112
4896,112
4897,112
4898,90
4899,100
4900,71
4901,112
4902,75
4903,112
4904,99
4905,102
4906,110
4907,87
4908,112
4909,101
4910,90
4911,112
4912,99
4913,112
4914,112
4915,112
4916,112
4917,112
4918,112
4919,112
4920,112
4921,112
4922,112
4923,112
4924,107
4925,112
4926,112
4927,112
4928,112
4929,112
4930,112
4931,112
4932,112
4933,112
4934,87
4935,112
4936,112
4937,112
4938,112
4939,108
4940,112
4941,95
4942,97
4943,112
4944,112
4945,112
4946,112
4947,103
4948,104
4949,112
4950,112
4951,112
4952,111
4953,97
4954,96
4955,82
4956,100
4957,84
4958,112
4959,107
4960,111
4961,110
4962,111
4963,111
4964,100
4965,111
4966,111
4967,96
4968,111
4969,110
4970,90
4971,111
4972,111
4973,111
4974,111
4975,111
4976,103
4977,104
4978,111
4979,111
4980,111
4981,111
4982,97
4983,96
4984,82
4985,100
4986,84
4987,111
4988,90
4989,103
4990,76
4991,111
4992,110
4993,98
4994,83
4995,111
4996,111
4997,111
4998,108
4999,100
5000,107
5001,107
5002,141
5003,121
5004,126
5005,124
5006,112
5007,100
5008,130
5009,98
5010,113
5011,109
5012,100
5013,71
5014,113
5015,75
5016,141
5017,99
5018,102
5019,110
5020,87
5021,141
5022,101
5023,90
5024,141
5025,99
5026,132
5027,113
5028,121
5029,141
5030,117
5031,141
5032,117
5033,141
5034,114
5035,133
5036,126
5037,107
5038,123
5039,139
5040,120
5041,119
5042,141
5043,123
5044,141
5045,123
5046,141
5047,87
5048,141
5049,121
5050,128
5051,141
5052,108
5053,112
5054,95
5055,97
5056,127
5057,127
5058,113
5059,123
5060,103
5061,104
5062,141
5063,123
5064,133
5065,111
5066,97
5067,96
5068,127
5069,107
5070,127
5071,127
5072,106
5073,127
5074,111
5075,127
5076,110
5077,127
5078,107
5079,127
5080,103
5081,121
5082,126
5083,103
5084,100
5085,124
5086,93
5087,121
5088,127
5089,97
5090,124
5091,127
5092,127
5093,112
5094,100
5095,127
5096,98
5097,113
5098,109
5099,100
5100,71
5101,113
5102,75
5103,127
5104,99
5105,102
5106,110
5107,87
5108,127
5109,101
5110,90
5111,127
5112,99
5113,127
5114,113
5115,121
5116,127
5117,117
5118,127
5119,117
5120,127
5121,111
5122,114
5123,127
5124,126
5125,107
5126,123
5127,127
5128,120
5129,119
5130,127
5131,123
5132,127
5133,123
5134,127
5135,87
5136,127
5137,121
5138,127
5139,127
5140,108
5141,112
5142,95
5143,97
5144,127
5145,127
5146,113
5147,123
5148,103
5149,104
5150,127
5151,123
5152,127
5153,110
5154,98
5155,83
5156,127
5157,111
5158,113
5159,108
5160,100
5161,113
5162,107
5163,110
5164,90
5165,113
5166,113
5167,124
5168,101
5169,99
5170,127
5171,124
5172,112
5173,127
5174,126
5175,119
5176,126
5177,127
5178,112
5179,112
5180,127
5181,112
5182,82
5183,118
5184,107
5185,118
5186,118
5187,118
5188,118
5189,118
5190,118
5191,106
5192,111
5193,118
5194,118
5195,110
5196,107
5197,118
5198,118
5199,100
5200,118
5201,87
5202,102
5203,113
5204,91
5205,87
5206,97
5207,118
5208,87
5209,92
5210,106
5211,118
5212,118
5213,118
5214,112
5215,100
5216,118
5217,98
5218,113
5219,109
5220,100
5221,71
5222,113
5223,75
5224,118
5225,99
5226,102
5227,110
5228,87
5229,118
5230,101
5231,90
5232,118
5233,99
5234,118
5235,113
5236,118
5237,118
5238,117
5239,118
5240,117
5241,118
5242,111
5243,114
5244,118
5245,118
5246,107
5247,118
5248,118
5249,118
5250,118
5251,118
5252,112
5253,118
5254,118
5255,76
5256,118
5257,116
5258,118
5259,118
5260,112
5261,118
5262,118
5263,118
5264,118
5265,112
5266,96
5267,97
5268,118
5269,118
5270,118
5271,118
5272,111
5273,82
5274,104
5275,118
5276,82
5277,93
5278,118
5279,107
5280,128
5281,130
5282,110
5283,107
5284,129
5285,130
5286,121
5287,126
5288,103
5289,100
5290,124
5291,121
5292,130
5293,112
5294,100
5295,130
5296,98
5297,113
5298,109
5299,100
5300,71
5301,113
5302,75
5303,130
5304,99
5305,102
5306,110
5307,87
5308,130
5309,101
5310,90
5311,130
5312,99
5313,130
5314,113
5315,121
5316,130
5317,117
5318,130
5319,117
5320,130
5321,111
5322,114
5323,130
5324,126
5325,107
5326,123
5327,130
5328,120
5329,119
5330,130
5331,123
5332,130
5333,123
5334,130
5335,87
5336,130
5337,121
5338,128
5339,130
5340,108
5341,112
5342,95
5343,97
5344,127
5345,127
5346,113
5347,123
5348,103
5349,104
5350,130
5351,123
5352,130
5353,111
5354,83
5355,130
5356,111
5357,113
5358,108
5359,100
5360,113
5361,107
5362,110
5363,90
5364,113
5365,113
5366,124
5367,101
5368,99
5369,90
5370,124
5371,95
5372,90
5373,109
5374,93
5375,84
5376,114
5377,107
5378,114
5379,114
5380,114
5381,114
5382,114
5383,114
5384,114
5385,114
5386,114
5387,111
5388,114
5389,114
5390,110
5391,114
5392,114
5393,107
5394,105
5395,114
5396,114
5397,114
5398,103
5399,87
5400,102
5401,113
5402,91
5403,87
5404,97
5405,114
5406,87
5407,92
5408,106
5409,114
5410,114
5411,114
5412,112
5413,100
5414,114
5415,98
5416,113
5417,109
5418,100
5419,71
5420,113
5421,75
5422,114
5423,99
5424,102
5425,110
5426,87
5427,114
5428,90
5429,114
5430,99
5431,114
5432,113
5433,114
5434,114
5435,114
5436,114
5437,114
5438,114
5439,111
5440,114
5441,114
5442,114
5443,107
5444,114
5445,114
5446,114
5447,114
5448,114
5449,114
5450,114
5451,114
5452,114
5453,87
5454,114
5455,114
5456,114
5457,114
5458,108
5459,112
5460,95
5461,97
5462,114
5463,113
5464,97
5465,103
5466,76
5467,97
5468,114
5469,99
5470,114
5471,114
5472,114
5473,114
5474,114
5475,114
5476,111
5477,82
5478,104
5479,114
5480,82
5481,93
5482,114
5483,83
5484,90
5485,114
5486,107
5487,111
5488,107
5489,132
5490,121
5491,124
5492,87
5493,92
5494,106
5495,124
5496,127
5497,132
5498,112
5499,100
5500,130
5501,98
5502,113
5503,109
5504,100
5505,71
5506,113
5507,75
5508,132
5509,99
5510,102
5511,110
5512,87
5513,132
5514,101
5515,90
5516,132
5517,99
5518,132
5519,113
5520,121
5521,132
5522,117
5523,132
5524,117
5525,132
5526,111
5527,114
5528,132
5529,126
5530,107
5531,123
5532,132
5533,120
5534,119
5535,132
5536,123
5537,132
5538,123
5539,132
5540,87
5541,132
5542,121
5543,128
5544,132
5545,108
5546,112
5547,95
5548,97
5549,127
5550,127
5551,113
5552,123
5553,103
5554,104
5555,132
5556,123
5557,114
5558,101
5559,119
5560,117
5561,117
5562,117
5563,117
5564,117
5565,117
5566,109
5567,83
5568,117
5569,117
5570,117
5571,83
5572,115
5573,100
5574,110
5575,113
5576,87
5577,80
5578,111
5579,117
5580,93
5581,112
5582,97
5583,107
5584,95
5585,98
5586,75
5587,107
5588,111
5589,86
5590,88
5591,114
5592,97
5593,117
5594,96
5595,117
5596,110
5597,81
5598,107
5599,103
5600,112
5601,117
5602,112
5603,82
5604,117
5605,117
5606,116
5607,117
5608,117
5609,117
5610,116
5611,111
5612,116
5613,114
5614,87
5615,110
5616,107
5617,111
5618,107
5619,146
5620,121
5621,124
5622,106
5623,124
5624,127
5625,146
5626,112
5627,100
5628,130
5629,98
5630,113
5631,109
5632,100
5633,71
5634,113
5635,75
5636,146
5637,99
5638,102
5639,110
5640,87
5641,146
5642,101
5643,90
5644,146
5645,99
5646,132
5647,113
5648,121
5649,146
5650,117
5651,146
5652,117
5653,146
5654,111
5655,114
5656,133
5657,126
5658,107
5659,123
5660,139
5661,120
5662,119
5663,146
5664,123
5665,146
5666,123
5667,146
5668,87
5669,146
5670,121
5671,128
5672,146
5673,108
5674,112
5675,95
5676,97
5677,127
5678,127
5679,113
5680,123
5681,103
5682,104
5683,145
5684,123
5685,133
5686,119
5687,119
5688,110
5689,104
5690,119
5691,116
5692,100
5693,119
5694,119
5695,96
5696,113
5697,110
5698,119
5699,119
5700,119
5701,119
5702,111
5703,97
5704,96
5705,82
5706,100
5707,84
5708,119
5709,90
5710,103
5711,76
5712,117
5713,110
5714,98
5715,83
5716,119
5717,111
5718,113
5719,108
5720,100
5721,113
5722,107
5723,110
5724,107
5725,107
5726,112
5727,112
5728,112
5729,100
5730,112
5731,112
5732,112
5733,112
5734,90
5735,109
5736,100
5737,71
5738,112
5739,75
5740,112
5741,99
5742,102
5743,110
5744,87
5745,112
5746,101
5747,90
5748,112
5749,99
5750,112
5751,112
5752,112
5753,112
5754,112
5755,112
5756,112
5757,112
5758,112
5759,112
5760,112
5761,107
5762,112
5763,112
5764,112
5765,112
5766,112
5767,112
5768,112
5769,112
5770,112
5771,87
5772,112
5773,112
5774,112
5775,112
5776,108
5777,112
5778,95
5779,97
5780,112
5781,112
5782,112
5783,112
5784,103
5785,104
5786,112
5787,112
5788,112
5789,111
5790,97
5791,96
5792,82
5793,100
5794,84
5795,112
5796,107
